sentence1,label
Tom put on his shorts. Tom went to the park with his friend. Tom played seesaw by the fence. Tom threw the baseball with his friend. Tom wiped his sweat with the towel.,1
Tom went to the phone to call his friend. Tom realized he needed to send out his resume. Tom grabbed a pencil but broke its tip. Tom instead used a keyboard to write a message to himself. Tom used some blue ink to print his resume.,1
Tom put the bicycle in the car. Tom cut the rope with the scissors. Tom put the wrench and drill in the car. Tom tied the bicycle to the car with the cut rope. Tom hit the bicycle with the car.,0
John put water in the bathtub. John opened the cabinet. John took a soap bar from the cabinet. John put his socks in the bathtub and broke the mirror. John looked in the mirror.,0
John stood up from the bench. John opened up his duffle bag and took a pair of shoes. John put on the shoes. John closed up his duffle bag. John played football.,1
Ann sat on the couch with a cup of coffee. Ann put the coffee mug on the side table. Ann read some news on her laptop. Ann dropped her cell phone on the carpet. Ann picked up the cell phone and put it in her pocket.,1
Mary sat down on the bench. Mary hung her kite on the fence. Mary put her shorts in the duffle bag. Mary picked up the football. Mary kicked the football over the fence.,1
Tom who is a vegetarian baked some cookies in the oven. Tom placed the baked cookies on the counter. Tom grabbed a glass of milk. Tom stirred in some chocolate to his milk with a spoon. Tom ate the cookies with his chocolate milk.,1
Mary wanted to make an apple pie. Mary did not find an apple. Mary peeled the apple. Mary cut the apple into slices. Mary set the apple into the pie.,0
Lee was cleaning the kitchen. Lee dumped all the waste materials in the bin. After a while the bin was filled with waste. Lee buried the bin underground. Lee cleaned the bin and kept it in the sunlight.,0
Ann put the socks in the washing machine. Ann added the shorts to the washing machine. Ann put detergent in the washing machine. Ann closed the door of the washing machine. Ann turned the washing machine on.,1
Mike decided to work on his car in the garage. Mike got his tools out from their drawers. Mike put his tools back into their drawers. Mike checked his engine to see what he needed to repair. Mike got to work in his car.,0
John pulled up a chair. John sat on his eyeglasses and smashed them. John put on his undamaged eyeglasses. John heard the phone rang. John turned down the radio and made a phone call.,0
John looked in the mirror. John filled up the bathtub. John dropped the soap bar in the toilet and flushed it. John scrubbed himself in the bathtub with the soap bar. John got out of the bathtub feeling fresh.,0
John locked the door. John unplugged the TV from the power outlet. John threw the playing cards on the floor. John searched for the notebook. John found the notebook on the coffee table.,1
Mary took off a box from the shelf. Mary knocked the shelf down with a hammer. Mary picked up a chainsaw. Mary cut the shelf into pieces with the chainsaw. Mary put the box back on the shelf.,0
Tom put the hammer on his tool belt. Tom placed the axe in the car trunk. Tom placed the drill in the car. Tom started driving the car. Tom threw the hammer out of a window.,1
Mary opened the dryer. Mary put the shorts in the dryer. Mary put the towel in the dryer. Mary washed her hair with the shampoo bottle and soap bar. Mary dried her hair with the hair dryer.,1
Ann sat down in her chair. Ann opened the book on the table. Ann started writing on the book with the pencil. Ann heard the phone ring. Ann went to the phone and picked it up.,1
"Ann turned on the lawnmower in her yard but it did not start. Ann had to use a drill to remove the blade from the broken lawnmower. Ann then looked for a hammer in her car, but it was locked and she could not find her keys. Ann next fixed her bicycle tire. Ann put her tools in a box.",1
"Ann took a chicken, ham and frozen beans from the freezer. Ann place the chicken in water and place it on the counter top to defrost. Ann broke her oven. Ann place the thaw out frozen chicken and ham in the oven to bake. Shortly the food was completely cooked. Ann sit at the table waiting for her family to join her for dinner.",0
"Mike picked up a skateboard in the garage and put it on the work bench. Mike grabbed a wrench and removed the wheels. Mike cleaned the wheels and the bottom of the skateboard. Mike greased the wheels and replaced them on the skateboard. Mike opened the garage door, got on the skateboard and went to the park.",1
Tom took the skirt out of the sink. Tom stepped into the shower. Tom picked up the shampoo bottle. Tom used the shampoo to wash his hair. Tom used the mirror to help when drying his hair.,1
John pushed in the chair. John took everything off the table. John turned off the radio. John picked up the cell phone. John danced to the music on the radio.,0
Mary turned on the printer to print her coupon. Mary could not find her pen. Mary decided to write a note to her brother but the pencil broke. Mary used the pen instead to write the note. Mary placed the message on the table.,0
Mary vacuumed the carpet. Mary removed the vacuum from the power outlet. Mary vacuumed the bathroom. Mary lost her guitar recently. Mary read a magazine.,0
Tom picked up the wrench. Tom disassembled the bicycle. Tom biked away on his bike. Tom secured the parts with rope. Tom drove the car to the store.,0
Mary sat at her desktop computer. Mary turned on the computer. Mary wrote an article on the computer. Mary ran out of ink for the printer. Mary printed a blue picture with the printer.,0
Mary opened her laptop. Mary grabbed her notebook. Mary wrote in the notebook with her pen. Mary typed something on the laptop. Mary started reading a book.,1
"Ryan woke up and got out of bed. Ryan then went to the bathroom to start brushing his teeth. Ryan then spit out the toothpaste in the sink. Ryan started to put shaving cream on his face. Once the shaving cream was on his face, Ryan started shaving his face with a razor.",1
"Tom brushed his hair with his hair brush. Tom went to the sink and used his toothbrush. Tom went to get his shirt and shorts out of the dryer. Tom got out his shirt but found his shorts had been ripped to shreds. Tom put on the shirt, and some pants that were in the closet.",1
"Tom got out of bed and went into the kitchen. Tom opened the fridge and took out the orange juice, milk and an egg. Tom mixed the egg and milk to make scrambled egg. Tom poured some orange juice into a glass and drank it while he cooked. Tom sat down and ate his breakfast then got ready for work.",1
"John woke up in the morning, and looked in the bathroom mirror. John took a bath in the bathtub, and washed with soap. John got dressed, and put on his shirt, shorts, and socks. John wondered what clothes he would wear. John used the hair dryer to finish drying his hair, and then he was ready for the day.",0
Tom took watermelon out of the fridge. Tom cut the watermelon into cubes. Tom put a banana in a cup. Tom mashed the banana. Tom cut the banana into slices.,0
