story,label,breakpoint,id,fold
"['John sat on the bench.', 'John put the baseball in his duffle bag.', 'John got up and went to the soccer field.', 'John saw the soccer ball fly by above his head.', 'John kicked the soccer ball.']",0,4,train_905,9
"['Tom bleached his shirt.', 'Tom took a shower.', 'Tom shaved his head.', 'Tom looked in the mirror.', 'Tom brushed his hair.']",0,4,train_906,5
"['John sat down at a table and turned on his table lamp.', 'John then put a box filled with one pen, a pair of scissors and a notebook onto his table.', 'John used the pen to write inside his notebook.', 'John took his scissors out of the box and cut the box into lots of tiny pieces.', 'John put away the scissors, pen and notebook into a drawer.']",1,-1,train_907,5
"['Lee sat on the bench.', 'Lee watched the leaves fall off the tree.', 'Lee took a water bottle out of the duffle bag.', 'Lee finished the water bottle.', 'Lee played basketball.']",1,-1,train_908,9
"['Ann climbed the tree.', 'Ann jumped off the tree.', 'Ann tossed the frisbee into the lake.', 'Ann tied her shoes.', 'Ann tossed the frisbee to her friend.']",0,4,train_909,4
"['Tom looked in the mirror.', 'Tom found his shampoo bottle.', 'Tom took a shower.', 'Tom unplugged the hair dryer.', 'Tom used the hair dryer to dry his hair.']",0,4,train_910,7
"['Ann sliced the roast with the long knife.', 'Ann used the cutting board to slice the cheese.', 'Ann served Brad hot milk in the black mug.', 'Brad added instant cocoa mix to the hot milk in the black mug.', 'Brad enjoyed drinking hot chocolate in the blue mug.']",0,4,train_911,6
"['John closed and locked the front door of his house.', 'John plugged in his TV into the power outlet.', 'John turned on his TV.', 'John picked up his notebook from the kitchen counter.', 'John placed his notebook on the coffee table.']",1,-1,train_912,4
"['Tom was packing his suitcase.', 'Tom put his hat in the suitcase.', 'Tom added his gloves to the suitcase.', 'Tom looked for his shoes.', 'Tom put on his shoes.']",1,-1,train_913,6
"['Mary tripped on the carpet as she was rushing to answer the phone.', 'Mary suffered a bad injury and fell unconscious.', 'Mary sat in a chair and talked to the caller for a few minutes.', 'Mary got off the phone and put on her necklace.', 'Mary put on her eyeglasses and walked out the door.']",0,2,train_914,4
"['Tom opens the fridge.', 'Tom takes out a plate.', 'Tom keeps egg and cake on the plate.', 'Tom is allergic to dairy.', 'Tom drinks some milk.']",0,4,train_915,0
"['Mary pulled the chair away from the table.', 'Mary sat in the chair and opened the laptop.', 'Mary selected some documents on the laptop to print.', 'Mary jammed the printer and it sputtered to a halt.', 'Mary grabbed the freshly printed documents and stapled them together with the stapler.']",0,4,train_916,1
"['Ann got dressed for the beach and put on her favorite flip-flops.', 'Ann unplugged the radio from the power outlet and put batteries in it.', 'Ann blew out the scented candle she had burning in the kitchen.', 'Ann took her beach chair out of the closet.', 'Ann picked up her tote bag and headed out the door to the beach.']",1,-1,train_917,7
"['Mary sliced the apple.', 'Mary mixed the apple with sugar.', 'Mary made an apple pie.', 'Mary dropped her donut in a sink full of water.', 'Mary put the apple pie in a box.']",1,-1,train_918,3
"['Tom took a soap bar from the cabinet.', 'Tom carved the word clean on the soap bar, but carved it backwards.', 'Tom held the soap bar up to a mirror and the word did not look backwards.', 'Tom took the soap bar to the sink and washed his hands with it until the soap bar was all used up.', 'Tom carved the word dirty on the other side of the soap bar.']",0,4,train_919,5
"['Sally closed the oven door.', 'Sally placed a pizza in the oven.', 'Sally opened the cabinet above the sink.', 'Sally took down a knife and a plate.', 'Sally sliced a cucumber for dinner.']",0,1,train_920,2
"['Tom has an axe in his hand.', 'Tom also has a hammer.', 'Tom leaves the drill behind because he cannot carry it.', 'Tom uses the hammer on his car.', 'Tom ties his bicycle to a tree with a rope.']",1,-1,train_921,2
"['John turned on the oven.', 'John put the cake in the oven.', 'John got the ice cream out.', 'John put some ice cream in a red bowl.', 'John put the red bowl in the oven.']",0,4,train_922,7
"['Ann was playing basketball.', 'Ann went to the bench.', 'Ann grabbed her towel.', 'Ann threw the basketball to her teammate.', 'Ann sat down on the couch.']",0,4,train_923,8
"['John sat down at his desk and turned on the table lamp.', 'John picked up the bottle of blue ink from the desk but it spilled all over the fax machine.', 'John threw away the fax machine because it was ruined.', 'John sat down at the desk again.', 'John faxed a letter to his boss.']",0,4,train_924,9
"['John walks out of the sandbox.', 'John leaves his shoes behind.', 'John picked up his skateboard.', 'John rode his skateboard around the sandbox.', 'John got off his skateboard to kick a soccer ball.']",1,-1,train_925,9
"['Ryan switched on the heater.', 'Ryan put the towels onto the hanger.', 'Ryan turned on the shower.', 'Ryan took the soap from stand.', 'Ryan started applying soap and bathing.', 'Ryan turned off the shower.']",1,-1,train_926,6
"['Mary put her sheet into the laundry basket.', 'Mary washed her socks in the sink.', 'Mary brushed her teeth with a toothbrush.', 'Mary opened the dryer.', 'Mary put her socks in the dryer.']",1,-1,train_927,4
"['Mary sat down in her chair at her desk to begin work for the day.', 'Mary copied notes from her notebook onto her laptop.', 'Mary printed out her notes on the printer.', 'Mary stapled her work together into a report.', 'Mary sent her report, and then told her colleagues by phone that it was coming.']",1,-1,train_928,2
"['Tom car had a flat tire.', 'Tom took a wrench and a screwdriver from the toolbox.', 'Tom used the wrench and the screwdriver to take off the flat tire.', 'Tom put on a new tire and pumped air into it.', 'Tom opened his toolbox.']",0,4,train_929,3
"['Mary went to park for a morning walk.', 'Mary visited the heritage statue situated on the middle of the park.', 'Mary was thirsty but had no money to purchase a drink.', 'Mary bought an energy drink from a seller in the park.', 'Mary drank the energy drink and walked straight to her house to get ready for office.']",0,3,train_930,9
"['Ann trimmed the grass using lawnmower.', 'Ann cut down the tree.', 'Ann hammered a nail on the tree.', 'Ann ties a rope on the nail.', 'Ann hangs a box on the nail.']",0,2,train_931,3
"['Tom played volleyball.', 'Tom opened his duffle bag.', 'Tom drank all his water and threw out the water bottle.', 'Tom played basketball.', 'Tom woke up from a nightmare.']",0,4,train_932,1
"['Mary turned the stove on.', 'Mary filled the pan with water.', 'Mary put the pan on the stove.', 'Mary boiled the eggs for 10 minutes.', 'Mary ate the scrambled eggs.']",0,4,train_933,5
"['Mary picked up a box off the shelf.', 'Mary opened the box.', 'Mary took a screwdriver out of the box.', 'Mary took her bicycle apart with the screwdriver.', 'Mary rode her bicycle to the park.']",0,4,train_934,7
"['Tom drank all of the milk.', 'Tom opened the fridge and took an orange.', 'Tom peeled the orange.', 'Tom ate the orange.', 'Tom washed the cup.']",1,-1,train_935,8
"['Tom was ready to prepare cake.', 'Tom dropped his mixture of egg, milk and butter all over the floor.', 'Tom used a spoon to mix them.', 'Tom baked the cake in the oven.', 'Tom get the cake out and put into the fridge.']",0,2,train_936,2
"['Lee went to the bathroom mirror and took out his toothbrush.', 'Lee put some toothpaste on the brush and brushed his teeth.', 'Lee turned the shower water on and took off his towel.', 'Lee got into the shower and scrubbed himself.', 'Lee turned off the running shower water and wiped himself with the towel on the rack.']",1,-1,train_937,3
"['Ann drove her car to the store and bought a drill.', 'Ann brought the drill home and put it in her toolbox.', 'Ann did not find the wrench from the toolbox.', 'Ann lost her wrench when she accidentally dropped it down a sewer grate.', 'Ann sighed and went into the house and watched tv.']",0,3,train_938,8
"['Tom preheated the oven.', 'Tom sliced the potato.', 'Tom spilled all the melted butter.', 'Tom poured the butter over the potatoes.', 'Tom cooked the potatoes in the oven.']",0,3,train_939,6
"['Ann dices carrots in the kitchen.', 'Ann drops her salad bowl and smashes it.', 'Ann cuts some onions and tomatoes too.', 'Ann adds the onions and tomatoes to the carrots in the bowl.', 'Ann add salt, pepper and lime to the vegetables.', 'Ann enjoyed her salad.']",0,3,train_940,4
"['Lee was preparing to cook noodles in the kitchen.', 'Lee searched for the noodles masala in the cupboard but the masala was not there.', 'Lee searched for it in the boxes on the shelf.', 'Lee found the masala and she was very happy.', 'Lee cut down the masala and put it in the noodles and cook well.', 'Lee was so happy as the noodles cooked well and the taste was so good.']",1,-1,train_941,0
"['Ann filled the bathtub with water.', 'Ann turned off the faucet.', 'Ann dropped the mirror and broke it.', 'Ann cleaned the bathtub with bleach.', 'Ann drained the water from the tub.']",1,-1,train_942,1
"['Ann was working from home and was getting ready to work on her laptop.', 'Ann made herself a cup of coffee and sat at the table.', 'Ann took a sip of the coffee and checked her cell phone.', 'Ann closed the curtain on the window so she would not be distracted by the bustling neighborhood.', 'Ann opened her laptop and began working on her project.']",1,-1,train_943,5
"['Mary turned on the table lamp.', 'Mary used her copier that evening to make copies of her drawings.', 'Mary used a pencil to sign the copies.', 'Mary accidentally wrote in her notebook private information so she cut it up with scissors.', 'Mary threw away the cut notebook.']",1,-1,train_944,7
"['John sat on the bench and ate his sandwich.', 'John drank some water from the bottle.', 'John was wearing shorts because it was so hot outside.', ""John's dog broke his frisbee when they were playing."", 'John sold his frisbee at a yard sale.']",0,4,train_945,0
"['Ann rode her bike to the local park.', 'Ann took a blanket out of her backpack and set it on the grass.', 'Ann took a book out of her backpack and started reading it.', 'Ann packed her book and blanket back into her backpack.', 'Ann got on her bike and started to ride home.']",1,-1,train_946,9
"['Ann planned to wash her clothes in the bathtub.', 'Ann filled the tub with hot water and soap.', 'Ann put her white pants and red socks in the water.', 'Ann saw that her pants turned pink.', 'Ann took the bright white pants out of the water and dried them.']",0,4,train_947,7
"['Ann straightened up the desk by putting a pencil, stapler, and blue ink pad in the desk drawer.', 'Ann put a book back in the bookcase.', 'Ann sat in her chair by the window and picked up the phone.', 'Ann used the phone to call her best friend but had to leave a message.', 'Ann made a cup of tea and sat back down on the chair.']",1,-1,train_948,1
